PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
202,2023-05-30,20:54:47.77,4,1,"Draves, Nathan",1000164402,Right,ROC_VIB,"Chung, Patrick",8892613,Right,MIS_PAD,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.81924,-2.773192,-2.093728,2091.577013,189.046488,12:15,6.12191,1.26261,6.38526,-19.43714,15.45339,2.27965,1.94752,-0.4742,81.22905,-6.460778,-1.680961,0.425133,,,,,,,,,,,,-1.7911,9.2076,-1.11298,50,5.91308,4.62368,-128.89793,-6.78942,-3.00523,27.4668,-16.72482,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,815ae5a0-ff5e-11ed-b453-ebf3d8e2a684,88.66026,,,7.59019,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:54:47.77,2023-05-30T20:54:47.7704748-06:00,2023-05-31T02:54:47.7704748Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,19925c0a-6a27-4954-858e-e4776ae5b385,54.11209,-129.77122,13.7334,6.1205,-6.25767,-8.36241,-1.26151,4.71923,-1.50261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,2023-05-30,20:55:03.63,4,2,"Draves, Nathan",1000164402,Right,ROC_VIB,"Chung, Patrick",8892613,Right,MIS_PAD,Undefined,5,Bottom,0,0,1,Slider,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,78.11869,-3.476575,-3.522975,2368.865523,75.614202,8:30,6.10006,1.27177,5.7312,-47.97207,-1.18791,-10.6678,-1.14535,-2.90219,72.10437,-12.131549,-5.433148,0.49229,,,,,,,,,,,,4.45638,0.76079,-0.97082,50,5.77942,7.33522,-113.03568,-8.38431,5.69469,22.97329,-31.20184,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,8acef0e0-ff5e-11ed-b453-ebf3d8e2a684,76.56557,,,6.01432,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:55:03.63,2023-05-30T20:55:03.6339244-06:00,2023-05-31T02:55:03.6339244Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,e0572ff9-114f-4546-bb17-cf33b7fb32dd,54.76965,-114.00094,11.48665,6.10416,-7.07332,-15.60092,-1.274,7.09595,2.84735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
204,2023-05-30,20:55:29.52,4,3,"Draves, Nathan",1000164402,Right,ROC_VIB,"Chung, Patrick",8892613,Right,MIS_PAD,Undefined,5,Bottom,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.00908,-1.540616,-2.364196,2076.148784,194.519784,12:30,6.12449,1.23423,6.5544,-20.38907,14.70422,3.52862,3.01126,-0.64069,80.77362,-5.415232,-1.723544,0.426367,70.61357,27.017991,-172.715704,3403.597453,,,,,54.84484,,,-2.50929,8.48611,-1.07254,50,6.00926,5.15009,-127.90279,-3.99708,-4.16486,25.89712,-18.08903,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,9a961850-ff5e-11ed-b453-ebf3d8e2a684,88.40377,23.14896,,7.23546,,,,2.56158,3.12017,0.61112,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:55:29.52,2023-05-30T20:55:29.5213100-06:00,2023-05-31T02:55:29.5213100Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,9d079348-73ce-4b3f-a793-d5a51ee0fade,53.94414,-128.6989,12.94856,6.12359,-3.441,-9.04451,-1.23282,5.27812,-2.08243,10.202157,2.56158,-91.51894,6.79854,-0.69406,0.11603,-0.00687,-0.00044,0.0017,-0.00073,3.12017,47.04714,-26.91099,3.18753,-0.69519,0.14458,-0.02835,0.00559,-0.00061,0.61112,-11.69835,2.18766,0.03664,-0.03189,0.01766,-0.00444,0.00144,-0.00035,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
205,2023-05-30,20:55:50.46,4,4,"Draves, Nathan",1000164402,Right,ROC_VIB,"Chung, Patrick",8892613,Right,MIS_PAD,Undefined,5,Bottom,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.07279,-2.18279,-3.133876,1954.937572,195.192807,12:30,6.09871,1.23572,6.37112,-21.6434,13.84103,3.45032,2.28273,-1.36311,80.63059,-6.269792,-2.510171,0.428736,70.87739,-7.492137,60.776594,,,,,18.52575,10.18009,55.164599,0.155369,-2.69732,8.18871,-1.01094,50,5.93073,6.86501,-127.78997,-5.4988,-4.45327,26.72058,-18.65441,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,a6b6cd00-ff5e-11ed-b453-ebf3d8e2a684,87.91517,2.11137,,7.4422,,,,2.74424,2.11137,1.19477,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:55:50.46,2023-05-30T20:55:50.4642092-06:00,2023-05-31T02:55:50.4642092Z,GroundBall,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,651da6e5-ef69-4b85-abb5-cfd0004e5a3b,54.12703,-128.65003,13.36029,6.09806,-4.89837,-9.32721,-1.23421,7.00835,-2.22664,180,2.741,50.44798,,,,,,,,2.11224,-13.58939,,,,,,,,1.18898,90.17951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
206,2023-05-30,20:56:13.16,4,5,"Draves, Nathan",1000164402,Right,ROC_VIB,"Chung, Patrick",8892613,Right,MIS_PAD,Undefined,5,Bottom,0,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.05924,-0.555611,-1.197703,2053.6002,89.493877,9:00,6.16846,1.16477,5.72356,-46.50447,1.63291,-11.92005,1.77547,-0.94427,69.95138,-9.105887,-3.333686,0.499359,,,,,,,,,,,,5.6826,1.50453,-1.05729,50,6.09363,2.78111,-111.74586,-2.54278,7.04837,23.71782,-30.30792,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,b4440a00-ff5e-11ed-b453-ebf3d8e2a684,75.4817,,,7.10786,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:56:13.16,2023-05-30T20:56:13.1698732-06:00,2023-05-31T02:56:13.1698732Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,ecab7f73-d831-4856-8a93-e1be77860394,54.77331,-112.75443,11.85891,6.17435,-1.25397,-15.15396,-1.16918,2.48139,3.52418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
207,2023-05-30,20:56:44.78,5,1,"Draves, Nathan",1000164402,Right,ROC_VIB,"Greenwalt, Keaton",687469,Right,MIS_PAD,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.51297,-1.724668,-1.308484,1928.156138,191.430562,12:30,6.1081,1.34611,6.53812,-22.34395,12.48434,2.29929,2.66338,0.33739,80.98439,-5.956279,-0.890622,0.424754,80.84004,43.723634,43.553922,5864.550311,70.94952,81.39798,84.06047,270.45032,226.25436,55.979878,4.836017,-1.58134,7.38461,-1.2564,50,5.97891,2.85088,-128.63628,-4.50604,-2.64365,27.25148,-19.82851,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,c718e6a0-ff5e-11ed-b453-ebf3d8e2a684,88.73949,88.6689,,7.52858,,,,0.72317,2.49089,-0.42978,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:56:44.78,2023-05-30T20:56:44.7884844-06:00,2023-05-31T02:56:44.7884844Z,FlyBall,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,a69f19ab-f27b-4153-adbb-8bd8d8552543,53.95931,-129.47234,13.62574,6.10782,-3.89771,-9.91426,-1.34511,2.93199,-1.32182,218.688077,0.74288,61.70645,-14.7286,2.04932,0.9091,-0.58512,0.12613,-0.01072,0.00022,2.50012,81.7295,-21.71832,0.05666,1.53092,-0.88986,0.25164,-0.0351,0.00191,-0.42104,58.83257,-2.64337,-1.7899,1.77291,-0.84114,0.2193,-0.02934,0.00157,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
208,2023-05-30,20:57:09.66,5,2,"Draves, Nathan",1000164402,Right,ROC_VIB,"Greenwalt, Keaton",687469,Right,MIS_PAD,Undefined,5,Bottom,1,0,1,Slider,Curveball,InPlay,Undefined,FlyBall,HomeRun,0,3,,77.51543,-0.345693,-0.348751,2056.935255,128.463644,10:15,6.1538,1.27552,5.67181,-38.87301,8.52516,-8.63957,2.59208,0.2304,70.42179,-7.539658,-1.894633,0.49551,101.5524,30.386714,-29.502488,3020.868967,95.7048,60.17672,-54.22616,406.35525,399.15654,-30.069853,5.276658,4.3061,4.8991,-1.24042,50,6.1003,1.0074,-112.46219,-1.87412,5.44153,22.92798,-25.9832,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,d5f5fc30-ff5e-11ed-b453-ebf3d8e2a684,76.06799,91.98447,,7.09365,,,,2.47393,2.68729,-0.22071,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:57:09.66,2023-05-30T20:57:09.6640044-06:00,2023-05-31T02:57:09.6640044Z,FlyBall,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,a5491fcf-3e84-4701-b6db-ddbbd22d41a4,54.82503,-113.44161,11.46399,6.15665,-0.76419,-12.9916,-1.27849,0.77496,2.72077,170.563926,2.47688,111.77145,-20.89048,4.96768,-0.9355,0.12928,-0.01342,0.00117,-6E-05,2.6871,75.33139,-17.75184,0.84481,0.06689,-0.08935,0.02861,-0.00407,0.00022,-0.22231,-63.24331,9.73449,-1.78352,0.24624,-0.0239,0.00287,-0.00048,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
209,2023-05-30,20:58:02.05,6,1,"Draves, Nathan",1000164402,Right,ROC_VIB,"Guenther, Jakob",1000248811,Left,MIS_PAD,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.25166,-2.411426,-2.772633,2045.543712,212.60092,1:00,6.10809,1.32652,6.48154,-21.65474,13.36099,7.85709,2.08552,-0.56646,81.15723,-6.498277,-1.34797,0.425895,,,,,,,,,,,,-4.86752,7.98178,-1.13491,50,5.92871,5.90794,-128.14382,-6.01667,-8.1222,25.6049,-18.85524,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,f5262580-ff5e-11ed-b453-ebf3d8e2a684,88.50163,,,7.09443,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:58:02.05,2023-05-30T20:58:02.0561964-06:00,2023-05-31T02:58:02.0561964Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,7929a113-f283-465b-8a39-35c5f19198bf,54.01673,-128.94392,12.80245,6.10751,-5.42748,-9.42762,-1.32348,6.16175,-4.0611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2023-05-30,20:58:14.57,6,2,"Draves, Nathan",1000164402,Right,ROC_VIB,"Guenther, Jakob",1000248811,Left,MIS_PAD,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.64644,-3.486288,-2.784546,2147.89558,206.663082,1:00,6.04849,1.37156,6.43357,-20.99623,13.75993,6.38244,1.08712,-0.65761,81.79924,-7.431322,-1.628141,0.424314,,,,,,,,,,,,-4.10292,8.45087,-1.17638,50,5.79048,6.01846,-128.6284,-8.44861,-6.91215,25.29268,-17.93697,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,fc958720-ff5e-11ed-b453-ebf3d8e2a684,88.83148,,,6.84721,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:58:14.57,2023-05-30T20:58:14.5721388-06:00,2023-05-31T02:58:14.5721388Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,12431297-b4d9-4563-8318-aefe2fc6c2ba,54.06605,-129.42545,12.64634,6.04781,-7.88336,-8.96849,-1.36948,6.23629,-3.45608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
211,2023-05-30,20:58:27.56,6,3,"Draves, Nathan",1000164402,Right,ROC_VIB,"Guenther, Jakob",1000248811,Left,MIS_PAD,Undefined,5,Bottom,1,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.78775,-1.265747,-2.098308,1310.011892,263.593059,2:45,6.09782,1.37461,6.38051,-41.59077,2.38925,9.60071,1.46656,0.2435,72.93909,-8.961579,-0.356241,0.477308,,,,,,,,,,,,-5.60992,1.95492,-1.22785,50,5.98729,3.8731,-114.55813,-3.72412,-7.48058,20.48341,-29.56726,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,046187b0-ff5f-11ed-b453-ebf3d8e2a684,78.96874,,,5.84866,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:58:27.56,2023-05-30T20:58:27.5648556-06:00,2023-05-31T02:58:27.5648556Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,c593a386-f212-4911-8544-6a2d62292162,54.11954,-115.29236,10.2417,6.10179,-2.66427,-14.78363,-1.37149,4.14124,-3.74029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
212,2023-05-30,20:58:41.46,6,4,"Draves, Nathan",1000164402,Right,ROC_VIB,"Guenther, Jakob",1000248811,Left,MIS_PAD,Undefined,5,Bottom,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.20435,-3.274033,-1.813297,1267.675849,246.987331,2:15,6.00412,1.1625,6.4666,-36.07396,5.16878,9.34063,-0.01381,0.27493,75.53088,-9.932992,-0.114145,0.462216,,,,,,,,,,,,-5.44575,3.87099,-1.03887,50,5.7566,3.4255,-117.9837,-7.77766,-7.72343,21.15213,-26.68406,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,0ca17fc0-ff5f-11ed-b453-ebf3d8e2a684,81.54718,,,5.67347,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:58:41.46,2023-05-30T20:58:41.4685740-06:00,2023-05-31T02:58:41.4685740Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,54cc6067-5b3f-4f4e-9bbc-189c093e22b8,54.03449,-118.7048,10.57607,6.00625,-6.86797,-13.34203,-1.16014,3.6888,-3.86172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
213,2023-05-30,20:58:55.22,6,5,"Draves, Nathan",1000164402,Right,ROC_VIB,"Guenther, Jakob",1000248811,Left,MIS_PAD,Undefined,5,Bottom,1,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.10371,-1.934062,-1.538201,2191.128348,185.531587,12:15,6.15675,1.2463,6.52695,-18.9947,16.00918,1.44701,2.79827,-0.04458,80.95727,-5.549918,-1.275405,0.425823,78.87046,-16.959948,27.637153,,,,,,6.09267,,,-1.17941,9.26949,-1.14006,50,6.01395,3.38578,-128.08205,-4.83527,-1.96496,25.7279,-16.73062,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,14d1c060-ff5f-11ed-b453-ebf3d8e2a684,88.5166,2.39663,,7.14643,,,,3.60702,2.39663,0.52164,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:58:55.22,2023-05-30T20:58:55.2227884-06:00,2023-05-31T02:58:55.2227884Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,46dffd94-de02-490e-aeb3-caeb089ae515,53.97173,-128.87739,12.86395,6.15543,-4.31807,-8.36531,-1.24567,3.44652,-0.98248,180,3.60672,98.10415,,,,,,,,2.39673,-33.77173,,,,,,,,0.52148,51.36864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
214,2023-05-30,20:59:29.27,7,1,"Draves, Nathan",1000164402,Right,ROC_VIB,"Newman, Jayson",8894720,Right,MIS_PAD,Undefined,5,Bottom,2,0,0,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,88.0028,-0.604834,-2.132912,2042.758528,188.018186,12:15,6.15903,1.29907,6.49113,-25.24399,9.72804,1.22886,3.49971,-0.55745,81.20288,-5.345468,-1.909993,0.42563,76.64152,63.655161,97.076238,5681.753528,,,,,69.05722,,,-1.19378,5.56685,-1.15008,50,6.10539,4.72141,-128.00218,-2.09864,-1.99572,24.53494,-22.86761,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,2920e0f0-ff5f-11ed-b453-ebf3d8e2a684,88.55689,100.72232,,6.79992,,,,1.4103,2.87094,0.38968,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:59:29.27,2023-05-30T20:59:29.2730412-06:00,2023-05-31T02:59:29.2730412Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,9a3bf5b8-4c56-49be-9ad0-80eb7e170a2d,54.00786,-128.76809,12.26747,6.15976,-1.38476,-11.43381,-1.29844,4.78371,-0.99786,333.51763,1.4103,-6.14512,-9.43483,4.13777,-1.22932,0.31132,-0.0676,0.01006,-0.00066,2.87094,100.73272,-29.30816,3.73924,-0.64569,0.07931,-0.0023,-0.00295,0.00058,0.38968,49.50338,-7.63194,1.89968,-0.3906,0.06879,-0.00811,-0.00056,0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
215,2023-05-30,20:59:51.04,7,2,"Draves, Nathan",1000164402,Right,ROC_VIB,"Newman, Jayson",8894720,Right,MIS_PAD,Undefined,5,Bottom,2,0,1,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,87.82143,-0.690384,-1.131025,1972.301578,186.835025,12:15,6.14017,1.34711,6.54896,-21.93856,13.20831,1.45658,3.67872,0.43121,80.66316,-4.850322,-0.866322,0.426692,94.62421,68.364235,-1.243404,,,,,,63.83282,,,-1.07386,7.45508,-1.26959,50,6.08294,2.46853,-127.76136,-2.15057,-1.78053,25.54915,-19.81313,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,361debe0-ff5f-11ed-b453-ebf3d8e2a684,88.33632,163.25111,,7.15827,,,,1.69757,3.39446,-0.48569,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,02:59:51.04,2023-05-30T20:59:51.0484012-06:00,2023-05-31T02:59:51.0484012Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,d53b2aaf-beab-4c3f-860d-cabb176bc5cd,53.94964,-128.54877,12.77457,6.13981,-1.53995,-9.90657,-1.34652,2.5234,-0.89026,182.031947,1.69755,51.15876,-16.19429,4.18823,-1.08903,0.32827,-0.0939,0.01787,-0.00141,3.39448,129.00313,-33.10603,5.59466,-1.34985,0.28662,-0.04868,0.00636,-0.00066,-0.48568,-1.11067,1.19782,-0.33944,0.10168,-0.03856,0.01331,-0.00271,0.0002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
216,2023-05-30,21:02:26.63,1,1,"Dill, Austin",1000249505,Right,MIS_PAD,"Ulliana, Sonny",8900423,Right,ROC_VIB,Undefined,6,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.88584,-2.8815,-0.676225,2285.746508,221.001253,1:15,6.14904,1.02456,4.77081,-22.06501,15.55139,12.51024,1.57605,1.42597,80.88421,-6.917022,1.524664,0.441428,,,,,,,,,,,,-6.38178,8.76666,-0.96861,50,5.84164,0.92603,-127.40494,-7.24212,-10.54247,24.93674,-17.69182,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,92ddf870-ff5f-11ed-b453-ebf3d8e2a684,85.38748,,,7.00163,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:02:26.63,2023-05-30T21:02:26.6389548-06:00,2023-05-31T03:02:26.6389548Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,c683f023-8294-4b70-a8d9-acac37c9ae59,55.72808,-128.5212,12.46837,6.1481,-6.45018,-8.84591,-1.02063,1.39795,-5.27124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
217,2023-05-30,21:02:37.57,1,2,"Dill, Austin",1000249505,Right,MIS_PAD,"Ulliana, Sonny",8900423,Right,ROC_VIB,Undefined,6,Top,0,1,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,74.84567,-1.211686,0.539661,2391.900031,21.563706,6:45,6.16843,0.80274,4.49424,-57.42712,-4.84351,-2.56327,0.22805,1.10337,69.34255,-11.409014,0.08928,0.521911,,,,,,,,,,,,1.41819,-1.6741,-0.85673,50,5.98561,-0.9199,-108.55422,-4.3818,1.68945,19.29683,-34.16837,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,996718c0-ff5f-11ed-b453-ebf3d8e2a684,72.22004,,,5.50312,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:02:37.57,2023-05-30T21:02:37.5766060-06:00,2023-05-31T03:02:37.5766060Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,83d89491-83f5-4d73-a114-00a7cf9ba2ef,56.00665,-109.61677,9.64842,6.17509,-2.50036,-17.08418,-0.80351,-1.01293,0.84472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
218,2023-05-30,21:02:52.54,1,3,"Dill, Austin",1000249505,Right,MIS_PAD,"Ulliana, Sonny",8900423,Right,ROC_VIB,Undefined,6,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.21483,-1.367344,-2.935378,2225.371645,219.806065,1:15,6.12169,0.95686,5.04872,-23.49281,14.93954,11.53182,2.87236,-0.85317,79.69008,-5.682466,-0.900515,0.44619,,,,,,,,,,,,-6.42859,8.08989,-0.68663,50,5.97282,5.8966,-125.0751,-3.83171,-10.3155,22.16309,-19.19276,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,a2494440-ff5f-11ed-b453-ebf3d8e2a684,84.47621,,,6.52476,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:02:52.54,2023-05-30T21:02:52.5442092-06:00,2023-05-31T03:02:52.5442092Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,602b76ae-74d9-46b0-96b4-12d6fe6258ee,55.44942,-126.03703,11.08155,6.12105,-2.9987,-9.59638,-0.95228,6.34432,-5.15775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
